S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1240,2014-04-16,19,4895.00,2301601.00,478.00,466.00,472.00
1241,2014-04-15,18,6204.00,2931675.00,479.00,470.00,470.00
1242,2014-04-13,7,2003.00,940000.00,470.00,465.00,470.00
1243,2014-04-10,13,4374.00,2032645.00,468.00,450.00,468.00
1244,2014-04-09,14,2535.00,1152624.00,460.00,449.00,459.00
1245,2014-04-07,22,4414.00,1990839.00,456.00,448.00,449.00
1246,2014-04-06,26,3871.00,1794182.00,499.00,453.00,460.00
1247,2014-04-03,56,9172.00,4472926.00,510.00,466.00,498.00
1248,2014-04-02,52,10128.00,4784087.00,484.00,436.00,480.00
1249,2014-04-01,21,2853.00,1239625.00,444.00,420.00,440.00
1250,2014-03-31,22,3806.00,1550428.00,415.00,400.00,412.00
1251,2014-03-27,14,4707.00,1870516.00,400.00,394.00,400.00
1252,2014-03-26,13,3461.00,1358905.00,400.00,390.00,392.00
1253,2014-03-25,20,3465.00,1385757.00,405.00,395.00,398.00
1254,2014-03-24,23,3115.00,1235446.00,400.00,392.00,399.00
1255,2014-03-23,8,828.00,330094.00,401.00,396.00,400.00
1256,2014-03-20,23,5561.00,2213372.00,400.00,390.00,399.00
1257,2014-03-19,27,9758.00,3613615.00,395.00,360.00,383.00
1258,2014-03-18,14,3452.00,1292823.00,386.00,360.00,360.00
1259,2014-03-17,7,1481.00,574839.00,399.00,385.00,385.00
